[NanoDet][01-08 16:33:33]INFO: Setting up data...
[NanoDet][01-08 16:33:33]INFO: Creating model...
[NanoDet][01-08 16:33:35]INFO: Weight Averaging is enabled
[NanoDet][01-08 16:35:03]INFO: Train|Epoch1/300|Iter300(301/387)| mem:0.694G| lr:6.00e-04| loss_qfl:0.5109| loss_bbox:0.9736| loss_dfl:0.3904| loss_pts:271.8823| aux_loss_qfl:0.2212| aux_loss_bbox:0.4640| aux_loss_dfl:0.2159| aux_loss_pts:271.8823| 
[NanoDet][01-08 16:35:06]INFO: Train|Epoch1/300|Iter310(311/387)| mem:0.694G| lr:6.20e-04| loss_qfl:0.5382| loss_bbox:0.9431| loss_dfl:0.4084| loss_pts:301.0221| aux_loss_qfl:0.2456| aux_loss_bbox:0.3740| aux_loss_dfl:0.1899| aux_loss_pts:301.0221| 
[NanoDet][01-08 16:35:08]INFO: Train|Epoch1/300|Iter320(321/387)| mem:0.694G| lr:6.40e-04| loss_qfl:0.5431| loss_bbox:1.2227| loss_dfl:0.5392| loss_pts:304.3779| aux_loss_qfl:0.1892| aux_loss_bbox:0.4265| aux_loss_dfl:0.2098| aux_loss_pts:304.3779| 
[NanoDet][01-08 16:35:11]INFO: Train|Epoch1/300|Iter330(331/387)| mem:0.694G| lr:6.60e-04| loss_qfl:0.4317| loss_bbox:1.1269| loss_dfl:0.4933| loss_pts:248.1379| aux_loss_qfl:0.1450| aux_loss_bbox:0.5690| aux_loss_dfl:0.1830| aux_loss_pts:248.1379| 
[NanoDet][01-08 16:35:13]INFO: Train|Epoch1/300|Iter340(341/387)| mem:0.694G| lr:6.80e-04| loss_qfl:0.7123| loss_bbox:1.2894| loss_dfl:0.5824| loss_pts:153.2567| aux_loss_qfl:0.4212| aux_loss_bbox:0.4831| aux_loss_dfl:0.2707| aux_loss_pts:153.2567| 
[NanoDet][01-08 16:35:16]INFO: Train|Epoch1/300|Iter350(351/387)| mem:0.694G| lr:7.00e-04| loss_qfl:0.4957| loss_bbox:1.2115| loss_dfl:0.4647| loss_pts:317.4388| aux_loss_qfl:0.3250| aux_loss_bbox:0.5094| aux_loss_dfl:0.2152| aux_loss_pts:317.4388| 
[NanoDet][01-08 16:35:19]INFO: Train|Epoch1/300|Iter360(361/387)| mem:0.694G| lr:7.20e-04| loss_qfl:0.4585| loss_bbox:1.2236| loss_dfl:0.4723| loss_pts:237.3895| aux_loss_qfl:0.2280| aux_loss_bbox:0.4774| aux_loss_dfl:0.2022| aux_loss_pts:237.3895| 
[NanoDet][01-08 16:35:22]INFO: Train|Epoch1/300|Iter370(371/387)| mem:0.694G| lr:7.40e-04| loss_qfl:1.6873| loss_bbox:1.3769| loss_dfl:0.7421| loss_pts:398.7528| aux_loss_qfl:0.4309| aux_loss_bbox:0.5751| aux_loss_dfl:0.4290| aux_loss_pts:398.7528| 
[NanoDet][01-08 16:35:26]INFO: Train|Epoch1/300|Iter380(381/387)| mem:0.694G| lr:7.60e-04| loss_qfl:0.1656| loss_bbox:0.6216| loss_dfl:0.2470| loss_pts:299.2496| aux_loss_qfl:0.4670| aux_loss_bbox:0.1741| aux_loss_dfl:0.0452| aux_loss_pts:299.2496| 
[NanoDet][01-08 16:35:30]INFO: Train|Epoch2/300|Iter390(4/387)| mem:0.694G| lr:7.80e-04| loss_qfl:0.5446| loss_bbox:1.0345| loss_dfl:0.4654| loss_pts:295.3945| aux_loss_qfl:0.1976| aux_loss_bbox:0.4786| aux_loss_dfl:0.2066| aux_loss_pts:295.3945| 
[NanoDet][01-08 16:35:33]INFO: Train|Epoch2/300|Iter400(14/387)| mem:0.694G| lr:8.00e-04| loss_qfl:0.3552| loss_bbox:1.1219| loss_dfl:0.4456| loss_pts:204.1368| aux_loss_qfl:0.1347| aux_loss_bbox:0.4881| aux_loss_dfl:0.2168| aux_loss_pts:204.1368| 
[NanoDet][01-08 16:35:37]INFO: Train|Epoch2/300|Iter410(24/387)| mem:0.694G| lr:8.20e-04| loss_qfl:1.2536| loss_bbox:0.9670| loss_dfl:0.3959| loss_pts:317.9116| aux_loss_qfl:0.3982| aux_loss_bbox:0.3424| aux_loss_dfl:0.1932| aux_loss_pts:317.9116| 
[NanoDet][01-08 16:35:40]INFO: Train|Epoch2/300|Iter420(34/387)| mem:0.694G| lr:8.40e-04| loss_qfl:0.7193| loss_bbox:1.0596| loss_dfl:0.3984| loss_pts:244.1434| aux_loss_qfl:0.2421| aux_loss_bbox:0.4274| aux_loss_dfl:0.1889| aux_loss_pts:244.1434| 
[NanoDet][01-08 16:35:43]INFO: Train|Epoch2/300|Iter430(44/387)| mem:0.694G| lr:8.60e-04| loss_qfl:0.2990| loss_bbox:1.1450| loss_dfl:0.5210| loss_pts:172.3404| aux_loss_qfl:0.2102| aux_loss_bbox:0.6132| aux_loss_dfl:0.3563| aux_loss_pts:172.3404| 
[NanoDet][01-08 16:35:46]INFO: Train|Epoch2/300|Iter440(54/387)| mem:0.694G| lr:8.80e-04| loss_qfl:0.7668| loss_bbox:1.0541| loss_dfl:0.5595| loss_pts:272.4058| aux_loss_qfl:0.2176| aux_loss_bbox:0.4351| aux_loss_dfl:0.2566| aux_loss_pts:272.4058| 
[NanoDet][01-08 16:35:48]INFO: Train|Epoch2/300|Iter450(64/387)| mem:0.694G| lr:9.00e-04| loss_qfl:0.4924| loss_bbox:1.4880| loss_dfl:0.6240| loss_pts:230.8383| aux_loss_qfl:0.2239| aux_loss_bbox:0.5896| aux_loss_dfl:0.2384| aux_loss_pts:230.8383| 
[NanoDet][01-08 16:35:51]INFO: Train|Epoch2/300|Iter460(74/387)| mem:0.694G| lr:9.20e-04| loss_qfl:0.5735| loss_bbox:1.0465| loss_dfl:0.3782| loss_pts:280.1467| aux_loss_qfl:0.3759| aux_loss_bbox:0.6089| aux_loss_dfl:0.2523| aux_loss_pts:280.1467| 
[NanoDet][01-08 16:35:54]INFO: Train|Epoch2/300|Iter470(84/387)| mem:0.694G| lr:9.40e-04| loss_qfl:0.4599| loss_bbox:1.1032| loss_dfl:0.4710| loss_pts:173.8129| aux_loss_qfl:0.2835| aux_loss_bbox:0.4453| aux_loss_dfl:0.2091| aux_loss_pts:173.8129| 
